training batch,Standardized_SMILES,y_true,y_preds,LogP
8,COC(=O)c1ccccc1O,33.2,68.658646,1.1787999999999998
8,NC(=O)Nc1ccccc1,11.8,42.643658,1.1772000000000002
8,Nc1ccccc1[N+](=O)[O-],95.2,65.886536,1.177
8,COC(=O)c1ccccc1C(=O)O,16.0,44.067116,1.1714
8,CC(C)C#N,4.9,23.525839,1.16598
9,CCCCCCC(O)CC=CCCCCCCCOC(=O)OCCOCC(COCCOC(=O)OCCCCCCCC=CCC(O)CCCCCC)OCCOC(=O)OCCCCCCCC=CCC(O)CCCCCC,-22.0,15.799458,15.718999999999964
9,CCCCCCC(O)CC=CCCCCCCCC(=O)OCCN(CCOC(=O)CCCCCCCC=CCC(O)CCCCCC)CCOC(=O)CCCCCCCC=CCC(O)CCCCCC,60.8,46.77822,14.942899999999968
9,CC(C)CCCCCCCOC(=O)c1ccc(C(=O)OCCCCCCCC(C)C)c(C(=O)OCCCCCCCC(C)C)c1,43.0,33.34117,11.14679999999999
9,CC(C)CCCCCCOC(=O)c1ccc(C(=O)OCCCCCCC(C)C)c(C(=O)OCCCCCCC(C)C)c1,3.2,33.34117,9.976499999999998
9,CCCCC(CC)COC(=O)c1c(Br)c(Br)c(Br)c(Br)c1C(=O)OCC(CC)CCCC,32.4,32.175365,9.482999999999995
9,CC(C)CCCCCCCOP(OCCCCCCCC(C)C)Oc1ccccc1,101.9,41.638424,9.3187
9,CCCCCCCCOC(=O)c1ccc(C(=O)OCCCCCCCC)c(C(=O)OCCCCCCCC)c1,3.3,41.846104,9.238500000000002
9,CCCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCC(CCC)C(CC)CCC,6.1,24.189901,9.163700000000002
9,CC(=O)Oc1c(C)c(C)c2c(c1C)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,-3.7,15.700578,9.059960000000002
9,CCC1CC(N(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)C(C)=O)c2cc(C(F)(F)F)ccc2N1C(=O)OC(C)C,41.7,31.80511,8.366500000000004
9,CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,-5.7,23.903757,7.993400000000009
9,O=C(CCCCCCCCc1cccnc1)N1CCC(C=C(c2ccccc2)c2ccccc2)CC1,-38.3,7.0011907,7.725300000000009
9,CCN=C1C=CC(=C(c2ccc(N(CC)CC)cc2)c2ccc(N(CC)CC)cc2)c2ccccc21,110.3,54.99456,7.716900000000009
9,CC(C)CCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC(C)C,4.6,13.827228,7.62640000000001
9,CCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,28.0,29.487017,7.501400000000008
9,CC(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)C,13.4,23.903757,7.213200000000008
9,O=C(Nc1ccc2c(O)c(N=Nc3ccc(N=Nc4ccc(S(=O)(=O)O)cc4)cc3)c(S(=O)(=O)O)cc2c1)c1ccccc1,103.4,104.01737,7.121900000000006
9,CC(C)CCCCCCOC(=O)C1CCCCC1C(=O)OCCCCCCC(C)C,-35.9,4.7276115,7.092200000000009
9,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,48.4,54.621655,6.936200000000007
9,CCCCCCCCCCC(CO)CCCCCCCC,14.0,27.330706,6.8763000000000085
9,CC(C)CCCCCCOC(=O)CCCCC(=O)OCCCCCCC(C)C,-3.7,13.827228,6.8462000000000085
9,CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,15.1,29.487017,6.721200000000008
9,CCCCSP(=O)(SCCCC)SCCCC,51.2,40.053577,6.694400000000005
9,CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1,47.1,47.666424,6.679980000000006
9,Cc1c(COC(=O)C2C(C=C(Cl)C(F)(F)F)C2(C)C)cccc1-c1ccccc1,54.8,50.283848,6.662420000000005
9,CCCCCCCCC=CCCCCCCCC(=O)OCC,17.7,42.192398,6.587000000000008
9,CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,57.4,48.715816,6.543980000000005
9,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Oc2ccc(C(F)(F)F)cc2Cl)cc1F,20.0,41.388187,6.530300000000002
9,Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1,14.9,30.162264,6.495500000000002
9,Clc1ccc(C(c2ccccc2Cl)C(Cl)(Cl)Cl)cc1,22.5,39.881924,6.495500000000002
9,CCCCCCCCCCCCCCCC,10.1,28.400291,6.487600000000007
9,CCCCCCCCCCCCCCCS(=O)(=O)Oc1ccccc1,6.5,45.26773,6.486400000000007
9,CCCCC(CC)COP(=O)(Oc1ccccc1)Oc1ccccc1,53.1,45.706547,6.485500000000006
9,CC(C)(c1cc(Br)c(O)c(Br)c1)c1cc(Br)c(O)c(Br)c1,105.8,87.07708,6.4737000000000045
9,CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,5.6,36.901276,6.433000000000007
9,CCn1nc(Cc2ccccc2)cc1C1CCN(CC2CC(N(C)C(C(=O)O)C(C)C)CC2c2cccc(F)c2)CC1,9.6,22.566036,6.415700000000007
9,CCc1cc(Cc2cc(CC)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,39.3,64.813324,6.408400000000008
9,CCOc1ccc(C(C)(C)COCc2cccc(Oc3ccccc3)c2)cc1,51.7,57.2222,6.372000000000006
9,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,101.4,87.08728,6.351000000000003
9,CCN=c1cc2oc3cc(NCC)c(C)cc3c(-c3ccccc3C(=O)OCC)c-2cc1C,91.8,76.401276,6.350540000000006
9,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1ccc(F)c(Oc2ccccc2)c1,48.1,47.249416,6.317080000000003
9,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(=O)O,63.0,51.683857,6.313600000000008
9,Cc1ccccc1OP(=O)(Oc1ccccc1C)Oc1ccccc1C,63.7,50.109127,6.256760000000005
9,ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,17.6,21.555182,6.222999999999999
9,Oc1ccc2cc(SSc3ccc4cc(O)ccc4c3)ccc2c1,100.1,91.30552,6.203600000000004
9,CC(C)CCCCCCCCCCCCCCC(=O)O,103.9,49.288815,6.188400000000006
9,ClC(Cl)=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,23.8,34.042053,6.187900000000003
9,CCCCCCCCCCCCc1ccccc1,-13.6,40.627285,6.150000000000007
9,CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,30.4,54.940887,6.113300000000004
9,CCCCCCCCC=CCCCCCCCC(=O)O,98.2,70.34823,6.108500000000007
9,O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(OC(F)(F)C(F)C(F)(F)F)cc1Cl,86.4,58.38238,6.105500000000001
9,CCCCCCCCCCCCCCC,4.7,28.400291,6.097500000000006
9,CC(C)CCCCCOC(=O)CCCCC(=O)OCCCCCC(C)C,21.0,13.827228,6.066000000000007
9,CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,-0.4,21.132986,6.066000000000007
9,CC(C)(c1ccccc1)c1ccc(O)c(C(C)(C)c2ccccc2)c1,97.6,82.602585,6.044000000000007
9,CC(C)(c1cc(Cl)c(O)c(Cl)c1)c1cc(Cl)c(O)c(Cl)c1,105.2,78.62311,6.037300000000004
9,CCCCCC(=O)OC1(C(C)=O)CCC2C3CC=C4CC(=O)CCC4(C)C3CCC21C,29.0,21.168362,5.969600000000007
9,CC(C)(C)c1ccc(-c2ccc(C(C)(C)C)cc2)cc1,6.1,37.674744,5.948600000000006
9,CCN(Cc1cccc(S(=O)(=O)O)c1)c1ccc(C(=C2C=CC(=O)C=C2S(=O)(=O)O)c2ccc(N(CC)Cc3cccc(S(=O)(=O)O)c3)cc2)cc1,56.9,58.739563,5.945500000000006
9,CCC(C)(C)C(=O)OC1=C(c2ccc(Cl)cc2Cl)C(=O)OC12CCCCC2,42.6,41.292328,5.943600000000005
9,Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)Cl)cc1,19.9,30.162264,5.929000000000002
9,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,28.0,33.964436,5.929000000000002
9,Cc1cc(Cc2cc(C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,52.3,58.7046,5.900440000000007
9,CCCCCC=CCC=CCCCCCCCC(=O)O,74.5,74.12975,5.884500000000005
9,CCCCCCCCCCCCc1ccc(O)cc1,100.05,85.27436,5.855600000000006
9,CCCCCCC(CCCCCCCCCCC(=O)OCC(COC(C)=O)OC(C)=O)OC(C)=O,21.2,24.405725,5.827500000000006
9,O=C(NC(c1ccccc1)C1CN2CCC1CC2)c1c(Cl)ccc(C(F)(F)F)c1Cl,-45.0,-5.2601495,5.825100000000004
9,CCCSP(=O)(OCC)Oc1ccc(Br)cc1Cl,97.1,93.08373,5.7691000000000034
9,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,102.9,87.08728,5.715700000000002
9,ClC1=C(Cl)C2(Cl)C3C(Cl)C(Cl)CC3C1(Cl)C2(Cl)Cl,62.6,47.13912,5.682800000000001
9,CCCCCCCCCCCCCC(=O)OC(C)C,7.8,27.330706,5.639100000000005
9,COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1,101.6,79.288185,5.630000000000004
9,O=P(OCC(Br)CBr)(OCC(Br)CBr)OCC(Br)CBr,21.4,24.0662,5.619500000000003
9,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C(Cl)(Cl)Cl,64.6,34.042053,5.599500000000002
9,CCCCCCCCC=CCCCCCCCC(=O)OCCO,53.8,44.080364,5.559400000000006
9,CCCCCCCCCCCCCCCC(=O)O,53.4,57.14452,5.552300000000005
9,CCCC(CC)COC(=O)CCCCCC(=O)OCC(C)C(C)CC,11.6,21.132986,5.531800000000006
9,Cc1oc2c(NC(=O)c3c(Cl)cccc3Cl)cccc2c1C(C)(C)O,102.1,62.58458,5.527720000000004
9,C=CCCCCCCCCCCCC,9.6,39.96049,5.483400000000005
9,O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(OC(F)(F)C(F)F)c(Cl)c1,-18.9,30.094757,5.470200000000001
9,CCCCCCCCCCCCCCCCO,-22.4,30.848604,5.460000000000006
9,CCOc1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],59.8,72.781815,5.458000000000003
9,CCOCn1c(-c2ccc(Cl)cc2)c(C#N)c(Br)c1C(F)(F)F,94.6,53.385532,5.455480000000002
9,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,26.9,37.813015,5.450300000000004
9,O=[N+]([O-])c1cc(C(F)(F)F)c(Cl)c([N+](=O)[O-])c1N=c1[nH]cc(C(F)(F)F)cc1Cl,108.7,84.88798,5.4079000000000015
9,CCCCCCCCCC[N+](C)(C)Cc1ccccc1,-8.5,21.253654,5.403700000000006
9,CCCCc1ccc2c(n1)C(c1ccc(OC)cc1CC(C)C(=O)O)C(C(=O)O)C2c1ccc2c(c1)OCO2,69.3,56.951885,5.402900000000004
9,CCCCCCCCCCCCc1cccc(S(=O)(=O)O)c1,101.8,70.71639,5.396700000000005
9,CCCCCCCCCCCCc1ccccc1S(=O)(=O)O,103.9,70.93487,5.396700000000005
9,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,45.8,44.913147,5.378200000000002
9,Cc1nc(-c2ccc3c(c2)CCN(CCC2CCC(NC(=O)C=Cc4ccc(F)cc4)CC2)CC3)no1,-24.0,12.203291,5.3632200000000045
9,CCCCCCCCOc1ccc(C(=O)c2ccccc2)c(O)c1,92.7,95.94574,5.362500000000006
9,CCN(Cc1c(F)cccc1Cl)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],61.1,67.15562,5.340800000000003
9,O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,79.5,53.46225,5.331500000000003
9,CCOc1cccc(C2(N3CCN(c4ccccc4)CC3)CCC(C)CC2)c1,15.5,34.65761,5.312900000000005
9,O=C(Nc1ccccc1-c1ccc(Cl)cc1)c1cccnc1Cl,29.3,35.03248,5.307700000000002
9,CCCCN(CCCC)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,67.5,44.95989,5.296100000000005
9,CCCCCCCCCCCCCCCCOS(=O)(=O)O,78.0,83.97614,5.287100000000004
9,ClC1=C(Cl)C2(Cl)C3C4C=CC(C4)C3C1(Cl)C2(Cl)Cl,-15.0,21.657278,5.270200000000002
9,CSC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C(=O)SC)c1CC(C)C,44.8,40.8335,5.242900000000003
9,C=C(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,9.4,39.451263,5.234600000000002
9,O=C(O)Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1,105.0,97.95071,5.230000000000002
9,COc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1,23.8,30.184904,5.205900000000003
9,CCOc1cc(C(C)(C)C)ccc1C1COC(c2c(F)cccc2F)=N1,40.1,43.840992,5.1791000000000045
9,CCOC(=O)C(C)OC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],51.8,65.076614,5.167700000000004
9,CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,17.7,29.487017,5.160800000000005
9,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,106.0,96.652145,5.144700000000002
9,CCCCCCCCCCCCCCCCCC(=O)OCC(O)CO,9.3,31.625124,5.144300000000007
9,CCc1nn(C2CCCCC2)c2cc(C3(C#N)CCC(C(=O)O)CC3)ccc12,62.7,57.815018,5.140080000000005
9,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,104.7,87.08728,5.080400000000001
9,Cc1ccc(C(C)c2ccc(C)c(C)c2)cc1C,41.1,41.014713,5.072080000000004
9,CCCCC(CC)COC(=O)C=CC(=O)OCC(CC)CCCC,14.7,22.703415,5.061800000000005
9,CC(C)c1cc(C(C)C)cc(C(C)C)c1,-31.8,27.124235,5.056800000000004
9,CCCCC(CC)COC(=O)CCCCC(=O)OCc1ccccc1,13.5,43.52277,5.049800000000006
9,CCc1cc(C2=C(C(=O)O)N(c3ccccc3C(F)(F)F)S(=O)(=O)c3ccccc32)cc2c1OCO2,81.3,58.05527,5.049400000000004
9,C1CCC(SSC2CCCCC2)CC1,22.7,29.31607,5.033200000000004
9,CCCCCCCCCCCC(=O)OCC(C)OC(=O)CCCCC(=O)O,34.3,52.451576,5.027200000000004
9,CC1=C2CC3C(CC=C4CC(O)CCC43C)C2CCC12OC1CC(C)CNC1C2C,-3.7,18.437767,5.0019000000000045
9,O=C(O)c1cccc(CC2COc3ccc(OCc4nc5cc(F)ccc5s4)cc3C2O)c1,64.6,56.024166,4.9973000000000045
9,CC1C(c2ccc(Cl)cc2)SC(=O)N1C(=O)NC1CCCCC1,56.4,24.961819,4.980700000000004
9,O=C(NC(c1ccccc1)C1CCCCN1)c1cccc(C(F)(F)F)c1Cl,4.4,18.501791,4.972000000000004
9,CCCCCCCCCC=CCc1cc(O)oc1O,98.4,93.636635,4.9302000000000055
9,CCCCCCCCC=CCCCCCCCC(=O)OCC(O)CO,76.5,48.78814,4.920300000000006
9,CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,94.7,69.19027,4.892600000000002
9,Cc1ccc(N=CN(C)C=Nc2ccc(C)cc2C)c(C)c1,54.1,49.145912,4.871880000000004
9,O=[N+]([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,69.7,40.19599,4.8618
9,CC(=O)SC1C=C2CC(=O)CCC2(C)C2CCC3(C)C(CCC34CCC(=O)O4)C12,-5.9,16.808563,4.852300000000005
9,CCCCCCCCCCCCCO[P](=O)(=O)O,104.9,49.923195,4.844900000000005
9,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,104.6,94.381195,4.841100000000001
9,CCC(=O)OC1CCC2C3CC=C4CC(=O)CCC4(C)C3CCC12C,31.3,20.644644,4.840100000000005
9,CC(C)(C)CC(C)(C)c1ccc(O)c(-n2nc3ccccc3n2)c1,49.2,76.93557,4.839900000000005
9,O=C(OCC1OC(OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)C(OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)C(OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)C1OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1,94.0,83.01286,4.838100000000016
9,CCCCCCCCCCCCS,5.1,28.400291,4.837100000000006
9,CC(C)(C)OOC(C)(C)CCC(C)(C)OOC(C)(C)C,10.0,22.202572,4.817200000000005
9,Nc1ccc2cc(S(=O)(=O)O)cc(O)c2c1N=Nc1ccccc1C(F)(F)F,103.1,91.56894,4.808500000000001
9,CC(C)(OOC(C)(C)c1ccccc1)c1ccccc1,80.7,37.813015,4.805200000000005
9,CCCCCCOC(=O)CCCCC(=O)OCCCCCC,1.0,21.94339,4.7938000000000045
9,CCCCOC(=O)CCCCCCCCC(=O)OCCCC,-0.5,17.490913,4.7938000000000045
9,CC(=O)c1cc2c(cc1C)C(C)(C)C(C)CC2(C)C,29.1,36.387474,4.792620000000005
9,CCC(c1ccc(O)cc1)C(CC)c1ccc(O)cc1,102.0,81.7762,4.785200000000004
9,O=C(O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],102.9,79.161,4.757500000000002
9,ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl,98.9,43.119522,4.7574
9,CC(C)Oc1cccc(NC(=O)c2ccccc2C(F)(F)F)c1,75.6,49.955612,4.744900000000003
9,Cn1cc(-c2ccccc2)c(=O)c(-c2cccc(C(F)(F)F)c2)c1,23.8,42.21927,4.738100000000003
9,O=C1c2ccccc2C(=O)C1C(=O)C(c1ccccc1)c1ccc(Cl)cc1,90.4,65.24572,4.736400000000003
9,COC(=O)C(C)Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1,94.1,66.44752,4.726000000000004
9,CC(=O)C1CCC2C3CC=C4CC(=O)CCC4(C)C3CCC12C,16.5,13.604409,4.723500000000005
9,CC(COc1ccc(Oc2ccccc2)cc1)Oc1ccccn1,44.7,34.68437,4.720200000000004
9,CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,102.8,96.649254,4.718100000000002
9,CC=C(c1ccc(O)cc1)C(CC)c1ccc(O)cc1,103.2,84.56231,4.694900000000004
9,O=[N+]([O-])c1ccc(Oc2ccc(Cl)cc2Cl)cc1,68.4,71.91984,4.693900000000002
9,CCCCCCCCCc1ccc(O)cc1,89.2,85.27436,4.685300000000005
9,O=P(OC(CCl)CCl)(OC(CCl)CCl)OC(CCl)CCl,-4.5,17.806,4.682900000000004
9,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,24.8,30.750658,4.680000000000004
9,O=C(OC1CCCCC1)c1ccccc1C(=O)OC1CCCCC1,37.8,28.796848,4.665600000000004
9,CNCc1cc(F)ccc1Oc1ccc(Cl)c(Cl)c1,35.5,45.55096,4.644200000000002
9,O=C(O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1,105.0,95.77776,4.625400000000002
9,CCOP(=O)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,99.4,83.070335,4.601700000000003
9,CCCCOC(=O)C(C)Oc1ccc(Oc2ccc(C#N)cc2F)cc1,51.1,36.169014,4.600280000000004
9,CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC,28.5,22.202572,4.594400000000005
9,CON=C(C1=NOCCO1)c1ccccc1Oc1ncnc(Oc2ccccc2Cl)c1F,88.2,63.081955,4.564500000000002
9,CCCOCC(=Nc1ccc(Cl)cc1C(F)(F)F)n1ccnc1,94.9,60.57268,4.560200000000004
9,ClC1=C(Cl)C(Cl)(Cl)C(Cl)=C1Cl,98.4,54.0955,4.5523
9,CCCCOP(=O)(OCCCC)OCCCC,1.5,22.202572,4.544600000000004
9,CC(C)CCCCCCc1ccc(O)cc1,104.2,77.34611,4.541200000000005
9,CCCCC(CC)C(=O)OCCOCCOCCOC(=O)C(CC)CCCC,7.4,18.86993,4.538800000000004
9,CCCCCCCCCCC,4.9,28.400291,4.537100000000004
9,CCCCCCCCCCCCN1CCCC1=O,29.7,26.42005,4.529700000000004
9,Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(Cc3sc(=O)[nH]c3O)cc1)O2,99.0,82.23289,4.526360000000005
9,COC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C2=NCCS2)c1CC(C)C,26.2,36.599686,4.516500000000003
9,O=C(O)c1ccc2c(c1)nc(C(=O)NC1CCN(C3CC3)CC1)n2Cc1cc(-c2ccc(Cl)s2)on1,46.2,45.392067,4.509300000000004
9,Oc1ccc(C(c2ccc(O)cc2)(C(F)(F)F)C(F)(F)F)cc1,100.7,94.92728,4.5085000000000015
9,CCCCCCCCCCCCCCOS(=O)(=O)O,98.8,83.97614,4.506900000000004
9,CCOP(=S)(OCC)SCSC(C)(C)C,75.3,54.167435,4.506300000000004
9,ClC1=C(Cl)C2(Cl)C3C4CC(C5OC45)C3C1(Cl)C2(Cl)Cl,25.9,21.657278,4.481400000000002
9,ClC1=C(Cl)C2(Cl)C3C4OC4C(Cl)C3C1(Cl)C2(Cl)Cl,-20.2,25.728745,4.452700000000001
9,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,103.85,87.08728,4.4451
9,Clc1cc(Cl)c2c(c1)N=C1CCCCCN1C2,8.2,24.250622,4.413000000000003
9,CC(=O)c1cc(C(C)(C)C)cc2c1CCC2(C)C,6.2,29.390038,4.410500000000004
9,CCCCOC(=O)CCCCCCCC(=O)OCCCC,29.2,17.490913,4.403700000000004
9,CC(C)=CCCC(C)=CCCC(C)=CCO,90.0,51.57421,4.397900000000004
9,C=CC(C)(O)CCC=C(C)CCC=C(C)C,75.4,43.991184,4.396300000000004
9,CCCCCOC(=O)c1ccccc1C(=O)OCCCCC,49.6,35.17877,4.380600000000004
9,CC(=O)C1=C(C)C2CC3(C1)C(C)CCC3C2(C)C,17.7,13.9337225,4.3742000000000045
9,CCCCCCCCCc1ccc(OCCO)cc1,44.3,39.145355,4.350800000000005
9,CCCCCCCCCCCCOCC1CO1,57.7,30.317707,4.322700000000004
9,Cc1cc(N=Nc2ccccc2C)ccc1N,111.0,99.72694,4.301040000000003
9,Clc1cc(Cl)c(Cl)cc1Cl,1.5,40.55899,4.3002
9,CCCCCCCCc1ccc(O)cc1,102.5,85.27436,4.295200000000005
9,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,-4.6,32.48263,4.292000000000004
9,CCCCCCCCCCCCCO,46.3,30.848604,4.289700000000004
9,CC(=O)C1C(C#N)CC2C3CC=C4CC(O)CCC4(C)C3CCC21C,-24.9,11.114621,4.264980000000004
9,CC(C)c1cccc(C(C)C)c1NC(=O)NS(=O)(=O)c1cc(C(C)(C)O)co1,37.3,36.90036,4.264200000000003
9,O=C(OCCCCCCOC(=O)c1ccccc1)c1ccccc1,26.8,33.101364,4.260800000000003
9,Cc1ccccc1COC1CC2(C(C)C)CCC1(C)O2,45.9,34.203682,4.247820000000004
9,FC(F)C(F)(F)OCC(Cn1cncn1)c1ccc(Cl)cc1Cl,72.3,49.154465,4.2432000000000025
9,NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,103.1,69.19027,4.2418000000000005
9,CCCCCCCCCCCCN1CCOCC1,38.8,25.749985,4.239500000000003
9,CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc21,40.2,58.041813,4.236100000000003
9,CCOP(=S)(OCC)OC(Cl)C(Cl)(Cl)Cl,89.6,53.24409,4.2356000000000025
9,CC(C)=CCCC(C)(O)C1CC=C(C)CC1,41.0,27.332777,4.230200000000004
9,CC(C)CCCCCCc1ccc(OCCOCCO)cc1,2.8,26.392397,4.223300000000004
9,COc1ccc(-n2nc(C(F)F)cc2-c2ccc([S+](C)[O-])cc2)cc1,33.1,43.648785,4.222900000000003
9,CCCCCCC(C)OC(=O)COc1[nH]c(F)c(Cl)c(=N)c1Cl,84.2,48.958828,4.220970000000003
9,CCCCC(CC)CCC(CC(C)C)OS(=O)(=O)O,103.0,68.668106,4.217100000000003
9,COc1cccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)c1C,86.0,52.645355,4.206160000000003
9,CC(C)(O)c1ccc(CNC(=O)c2cccnc2Oc2ccc(F)cc2)cc1,10.5,21.418205,4.170400000000003
9,CON=C(C(=O)OC)c1ccccc1CON=C(C)c1cccc(C(F)(F)F)c1,65.4,60.84346,4.169700000000004
9,Clc1ccc(C(Cl)(Cl)Cl)cc1,98.8,44.781315,4.1667000000000005
9,CC(c1ccc(O)cc1)(c1ccc(O)cc1)c1ccc(O)cc1,100.2,78.503174,4.157700000000002
9,CCCCOCN(C(=O)CCl)c1c(CC)cccc1CC,39.2,32.823223,4.157400000000004
9,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)O,104.7,64.514175,4.152100000000004
9,CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],89.2,60.069275,4.148200000000004
9,CCCCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],37.5,57.822136,4.148200000000004
9,O=C(Oc1ccccc1)c1cccc(C(=O)Oc2ccccc2)c1,79.0,50.601063,4.125000000000003
9,CCCCCCCCCCCCCOS(=O)(=O)O,104.5,83.97614,4.116800000000002
9,N#Cc1[nH]n(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(=N)c1[S+]([O-])C(F)(F)F,57.4,47.032085,4.10955
9,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,56.8,44.913147,4.107600000000001
9,CC(C)(C)CC(C)(C)c1ccc(O)cc1,94.7,78.503174,4.106000000000003
9,COC(=O)N(C(=O)N1COC2(C(=O)OC)Cc3cc(Cl)ccc3C2=N1)c1ccc(OC(F)(F)F)cc1,37.9,34.202362,4.093300000000003
9,CCCCCCCCCCCC(=O)OC,32.1,28.988686,4.080300000000003
9,COCCOCC(CC1(C(=O)NC2CCC(C(=O)O)CC2)CCCC1)C(=O)Oc1ccc2c(c1)CCC2,4.8,31.58592,4.070000000000002
